,Series,k,delta,centroidNum,Mean,stdDev,count
4699,9,81,0.5,1,10.85695140946508,4.864108929348453,5
4700,9,81,0.5,2,5.040571954898879,2.9989883170811633,24
4701,9,81,0.5,3,,,0
4702,9,81,0.5,4,5.565544774752555,4.0602398901118795,8
4703,9,81,0.5,5,6.314205984354777,2.114061238817172,9
4704,9,81,0.5,6,,,0
4705,9,81,0.5,7,,,0
4706,9,81,0.5,8,7.083317276337797,5.143001730966158,2
4707,9,81,0.5,9,,,0
4708,9,81,0.5,10,,,0
4709,9,81,0.5,11,3.9919129387502017,2.9678835692248415,6
4710,9,81,0.5,12,,,0
4711,9,81,0.5,13,,,0
4712,9,81,0.5,14,5.347471007782409,4.554205820765463,11
4713,9,81,0.5,15,,,0
4714,9,81,0.5,16,,,0
4715,9,81,0.5,17,,,0
4716,9,81,0.5,18,,,0
4717,9,81,0.5,19,,,0
4718,9,81,0.5,20,,,0
4719,9,81,0.5,21,,,0
4720,9,81,0.5,22,,,0
4721,9,81,0.5,23,,,0
4722,9,81,0.5,24,,,0
4723,9,81,0.5,25,,,0
4724,9,81,0.5,26,,,0
4725,9,81,0.5,27,,,0
4726,9,81,0.5,28,,,0
4727,9,81,0.5,29,4.668401863678454,3.743702259896419,7
4728,9,81,0.5,30,,,0
4729,9,81,0.5,31,,,0
4730,9,81,0.5,32,3.2680116787753355,3.179569868383823,13
4731,9,81,0.5,33,,,0
4732,9,81,0.5,34,,,0
4733,9,81,0.5,35,,,0
4734,9,81,0.5,36,,,0
4735,9,81,0.5,37,,,0
4736,9,81,0.5,38,4.032753584546847,1.117746796120994,4
4737,9,81,0.5,39,7.920644040569231,3.3900440113523396,9
4738,9,81,0.5,40,,,0
4739,9,81,0.5,41,2.4379142990796177,0.9858097605198541,3
4740,9,81,0.5,42,,,0
4741,9,81,0.5,43,,,0
4742,9,81,0.5,44,,,0
4743,9,81,0.5,45,,,0
4744,9,81,0.5,46,,,0
4745,9,81,0.5,47,0.9218106761693791,1.0381163413037864,2
4746,9,81,0.5,48,,,0
4747,9,81,0.5,49,,,0
4748,9,81,0.5,50,,,0
4749,9,81,0.5,51,,,0
4750,9,81,0.5,52,,,0
4751,9,81,0.5,53,,,0
4752,9,81,0.5,54,,,0
4753,9,81,0.5,55,,,0
4754,9,81,0.5,56,,,0
4755,9,81,0.5,57,,,0
4756,9,81,0.5,58,,,0
4757,9,81,0.5,59,,,0
4758,9,81,0.5,60,,,0
4759,9,81,0.5,61,,,0
4760,9,81,0.5,62,,,0
4761,9,81,0.5,63,,,0
4762,9,81,0.5,64,,,0
4763,9,81,0.5,65,3.538143714994547,,1
4764,9,81,0.5,66,,,0
4765,9,81,0.5,67,,,0
4766,9,81,0.5,68,0.4560928893210203,0.14817919388633705,2
4767,9,81,0.5,69,,,0
4768,9,81,0.5,70,,,0
4769,9,81,0.5,71,,,0
4770,9,81,0.5,72,,,0
4771,9,81,0.5,73,,,0
4772,9,81,0.5,74,,,0
4773,9,81,0.5,75,,,0
4774,9,81,0.5,76,,,0
4775,9,81,0.5,77,,,0
4776,9,81,0.5,78,,,0
4777,9,81,0.5,79,,,0
4778,9,81,0.5,80,,,0
4779,9,81,0.5,81,,,0
