,Country_Name,Year,Life_Expectancy,Health_Expenditure,GDP_Per_Capita,Primary_School_Enrollment,Secondary_School_Enrollment,Tertiary_School_Enrollment,Unemployment,Education
0,Russian Federation,2011,69.68390244,0.11539079278794186,0.19790587419864836,0.5353814766332933,0.5326930010075618,0.5775851727813381,0.17099910950619912,0.5485532168073978
1,Panama,2004,75.72800000000001,0.06786495848451267,0.08919907509909888,0.6118971720694254,0.37721340988304786,0.3268558899981808,0.3303652454417311,0.438655490650218
2,"Egypt, Arab Rep.",2004,69.271,0.032487580938911194,0.06056834916342348,0.48089798753545454,0.46806829229281754,0.2169866954157362,0.2731451222227438,0.38865099174800277
3,Hungary,2006,73.09756098,0.14260347910074173,0.18998392819378485,0.520218581454698,0.5603162759867407,0.5116488368714143,0.19686691888938235,0.5307278981042843
4,Russian Federation,2014,70.74365854,0.13526429556770628,0.20607695846963905,0.5010376627504664,0.5779828559626208,0.5949699099312489,0.13387620130211264,0.5579968095481119
5,United Kingdom,2008,79.6,0.2815163283579049,0.3132626133581763,0.5758571279144279,0.5748951690635601,0.42847038487694755,0.14615423114750628,0.5264075606183118
6,Tunisia,2005,74.217,0.04055000840196233,0.06785470899950645,0.6422389061584441,0.48597699296080754,0.23862015149424753,0.3420306054148863,0.4556120168711664
7,Thailand,2012,74.992,0.05023223373743586,0.11523409601639616,0.49428574620219295,0.48041754931734737,0.3829529748815993,0.010256437173123027,0.4525520901337132
8,Bulgaria,2012,74.31463415,0.12223663288992889,0.12631900311484442,0.5277955099607704,0.5512797821898846,0.4644581284697592,0.3257741600069774,0.5145111402068047
9,Middle income,2000,66.53206418,0.016238257968307374,0.03871245072292488,0.541585735132978,0.31074932329664434,0.10329481597990822,0.12685090068698737,0.3185432914698435
10,Iceland,2011,82.35853659,0.3398325006361974,0.33589179430716,0.5123831004566813,0.6287543207947522,0.6179209129945876,0.18429469068556828,0.586352778082007
11,Belarus,2014,72.97073171,0.1009123652616034,0.14444019392260574,0.5072303300555594,0.6214492232533595,0.6944540932627304,0.008097187587135127,0.6077112155238832
12,Czech Republic,2013,78.17560976,0.23925698788534808,0.2320284378001066,0.5116751784530112,0.6115712693209688,0.4928891685520017,0.18225960086515494,0.5387118721086606
13,Ireland,2014,81.34878049,0.5014153599627,0.4018873102101924,0.5401138199658174,0.6941372768589844,0.559487330304588,0.31463781386564893,0.5979128090431299
14,Indonesia,2016,71.035,0.03442289718410294,0.0841968517003483,0.5814223027420172,0.4881339150365051,0.26664583946347004,0.11068046322862037,0.44540068574733077
15,Denmark,2000,76.59268293,0.23389337563060889,0.34905947997791875,0.5389484042558594,0.7605555969963297,0.4328535598340009,0.11541191028068819,0.5774525203620634
16,Moldova,2005,67.82,0.02613154365354788,0.027650146220242394,0.5030381441089943,0.5082916291890492,0.2716903824106485,0.1913635341163132,0.42767338523623066
17,Greece,2007,79.43902439,0.26738936008640907,0.26300270989191443,0.49189266314144336,0.5739857258964348,0.6631284331309423,0.22122865244592269,0.5763356073896069
18,Paraguay,2005,71.667,0.02515024515104739,0.061332329951674765,0.6354223007109687,0.3657736608331091,0.19200801608222298,0.12482354268214395,0.39773465920876694
19,Netherlands,2016,81.56097561,0.53092363127907,0.394101307045127,0.5578306572574954,0.79752203470038,0.6094818513358916,0.1567156683813802,0.654944847764589
20,Denmark,2013,80.3,0.4812706609078474,0.36772969354737006,0.5401483477927072,0.7757875549056952,0.6138024531128479,0.1834471795368855,0.64324611860375
21,Algeria,2004,72.594,0.034214273207531724,0.09341171610789371,0.5944616350144662,0.43989039502159427,0.14235459519120533,0.47098640569081446,0.3922355417424219
22,Hungary,2000,71.24634146,0.07909468761645191,0.14466766076275028,0.5358253623136895,0.5605830883233084,0.2704891299702945,0.17174404567043675,0.45563252686909744
23,Indonesia,2007,68.105,0.018530195998962398,0.0567125840843908,0.6189547614381044,0.3947385799686216,0.13201865047048925,0.21215170787699977,0.38190399729240504
24,Portugal,2006,78.4195122,0.22661705999997342,0.22010470760952525,0.7072731851818753,0.5758947594155689,0.41896239016117626,0.20100998207214713,0.5673767782528735
