LE,Predicted LE,Error,Health_Expenditure,GDP_Per_Capita,Education,Unemployment
73.82682927,79.0709973209142,5.2441680509141975,0.11452559856314015,0.13462771618810326,0.6070931132799267,0.15222713220900547
74.39487805,66.50634993192644,7.888528118073566,0.12014526451618562,0.15833560448312242,0.4705860168366003,0.17850250011912194
76.74634146,79.82139448691078,3.07505302691078,0.1476840785424218,0.1887505234781476,0.5486682887849779,0.26687520530319797
73.457,66.1386815439607,7.318318456039293,0.1073314363348922,0.13947831146044776,0.4329498422429161,0.3176796700518951
76.105,72.5912570185712,3.5137429814288055,0.0726794003033345,0.09830264560920213,0.539472154323532,0.2389129104210309
75.23,76.86847696505652,1.6384769650565119,0.17811132205233188,0.11314050315358334,0.5477274694452924,0.3076904389921946
75.41219512,71.5649683373633,3.84722678263671,0.14034489846258408,0.18460198920513954,0.5021998803340153,0.1813149202255798
74.265,67.53427207560843,6.730727924391573,0.043893192116326085,0.07237835913957655,0.4826953156493435,0.3149805972394218
73.86341463,65.00696915541252,8.856445474587474,0.07335002326867086,0.13739700118805634,0.4627387524622753,0.19628392761211316
78.16829268,80.42477953871712,2.2564868587171247,0.11648571881284475,0.20802416622400746,0.5994331859065465,0.09446719067582653
72.56585366,70.47105417030622,2.0947994896937843,0.08278994681895141,0.15310931417351706,0.5191379932947244,0.15081011767341165
75.495,63.024063026608,12.470936973392007,0.08811950547590301,0.0803196573574976,0.5106309699962841,0.08191384937817335
74.20731707,78.16191472694445,3.9545976569444434,0.16198117865545614,0.18193445633313332,0.5274583373809997,0.29613843910658044
76.76585366,75.07109425202444,1.6947594079755675,0.08961868430911962,0.18689817903322115,0.5650410588954383,0.0836709378605838
68.22219512,69.93468685354613,1.7124917335461305,0.04682327190780771,0.06553461301510044,0.5557682573460209,0.1660058453159988
67.58682927,71.03255939292052,3.445730122920523,0.08339539112383804,0.18523622727470695,0.5056093840099828,0.15659960550657687
74.952,79.99956590973864,5.047565909738637,0.13543067754119356,0.14982763551444284,0.5902206108451113,0.2061382024940712
76.234,60.27484111480182,15.959158885198171,0.09142728977975548,0.11151716209884248,0.4384616263688201,0.17759832177420642
74.82439024,83.17815360497822,8.35376336497822,0.13367704318005388,0.1801129033415312,0.5545414033021833,0.36027625857706225
70.40731707,77.8414123894914,7.434095319491391,0.08013791158275048,0.1203368478200854,0.6015021522883558,0.15924468816102308
76.31463415,78.60544064121721,2.290806491217211,0.15884725707876232,0.2120711007999305,0.5790527828568047,0.0974199660298108
71.05609756,79.92156340917937,8.865465849179373,0.09474471648828203,0.16360516117772606,0.6005082123904172,0.15061848137092676
74.41219512,67.42813389294922,6.984061227050788,0.08814357141018136,0.14802762004778572,0.4850783002553238,0.1779680935603083
74.93,62.6303077977442,12.299692202255805,0.09700790398676168,0.13574647344349186,0.4633965588171635,0.12723110702194027
76.85853659,82.89256145566148,6.034024865661479,0.17110080555184695,0.20281984205682008,0.6002538364134531,0.1694633422370492
73.91463415,85.86839404343208,11.953759893432078,0.16304495663361898,0.20489727498445007,0.5811890295572826,0.31227884722679905
72.02682927,80.5442576035027,8.517428333502707,0.07443180211663629,0.12536997594723975,0.5756183382044057,0.31061890890999305
