,Unnamed: 0,Country_Name,Year,Life_Expectancy,Health_Expenditure,GDP_Per_Capita,Primary_School_Enrollment,Secondary_School_Enrollment,Tertiary_School_Enrollment,Unemployment,Education
144,,,,,0.6666666,0.3333333,,,,0.0,0.0
145,,,,,0.6666666,0.3333333,,,,0.3333333,0.0
146,,,,,0.6666666,0.3333333,,,,0.6666666,0.0
147,,,,,0.6666666,0.3333333,,,,0.9999998999999999,0.0
148,,,,,0.6666666,0.3333333,,,,0.0,0.3333333
149,,,,,0.6666666,0.3333333,,,,0.3333333,0.3333333
150,,,,,0.6666666,0.3333333,,,,0.6666666,0.3333333
151,,,,,0.6666666,0.3333333,,,,0.9999998999999999,0.3333333
152,,,,,0.6666666,0.3333333,,,,0.0,0.6666666
153,,,,,0.6666666,0.3333333,,,,0.3333333,0.6666666
154,,,,,0.6666666,0.3333333,,,,0.6666666,0.6666666
155,,,,,0.6666666,0.3333333,,,,0.9999998999999999,0.6666666
156,,,,,0.6666666,0.3333333,,,,0.0,0.9999998999999999
157,,,,,0.6666666,0.3333333,,,,0.3333333,0.9999998999999999
158,,,,,0.6666666,0.3333333,,,,0.6666666,0.9999998999999999
159,,,,,0.6666666,0.3333333,,,,0.9999998999999999,0.9999998999999999
160,,,,,0.6666666,0.6666666,,,,0.0,0.0
161,,,,,0.6666666,0.6666666,,,,0.3333333,0.0
162,,,,,0.6666666,0.6666666,,,,0.6666666,0.0
163,,,,,0.6666666,0.6666666,,,,0.9999998999999999,0.0
164,,,,,0.6666666,0.6666666,,,,0.0,0.3333333
165,,,,,0.6666666,0.6666666,,,,0.3333333,0.3333333
166,,,,,0.6666666,0.6666666,,,,0.6666666,0.3333333
167,,,,,0.6666666,0.6666666,,,,0.9999998999999999,0.3333333
168,,,,,0.6666666,0.6666666,,,,0.0,0.6666666
169,,,,,0.6666666,0.6666666,,,,0.3333333,0.6666666
170,,,,,0.6666666,0.6666666,,,,0.6666666,0.6666666
171,,,,,0.6666666,0.6666666,,,,0.9999998999999999,0.6666666
172,,,,,0.6666666,0.6666666,,,,0.0,0.9999998999999999
173,,,,,0.6666666,0.6666666,,,,0.3333333,0.9999998999999999
174,,,,,0.6666666,0.6666666,,,,0.6666666,0.9999998999999999
175,,,,,0.6666666,0.6666666,,,,0.9999998999999999,0.9999998999999999
176,,,,,0.6666666,0.9999998999999999,,,,0.0,0.0
177,,,,,0.6666666,0.9999998999999999,,,,0.3333333,0.0
178,,,,,0.6666666,0.9999998999999999,,,,0.6666666,0.0
179,,,,,0.6666666,0.9999998999999999,,,,0.9999998999999999,0.0
180,,,,,0.6666666,0.9999998999999999,,,,0.0,0.3333333
181,,,,,0.6666666,0.9999998999999999,,,,0.3333333,0.3333333
182,,,,,0.6666666,0.9999998999999999,,,,0.6666666,0.3333333
183,,,,,0.6666666,0.9999998999999999,,,,0.9999998999999999,0.3333333
184,,,,,0.6666666,0.9999998999999999,,,,0.0,0.6666666
185,,,,,0.6666666,0.9999998999999999,,,,0.3333333,0.6666666
186,,,,,0.6666666,0.9999998999999999,,,,0.6666666,0.6666666
187,,,,,0.6666666,0.9999998999999999,,,,0.9999998999999999,0.6666666
188,,,,,0.6666666,0.9999998999999999,,,,0.0,0.9999998999999999
189,,,,,0.6666666,0.9999998999999999,,,,0.3333333,0.9999998999999999
190,,,,,0.6666666,0.9999998999999999,,,,0.6666666,0.9999998999999999
191,,,,,0.6666666,0.9999998999999999,,,,0.9999998999999999,0.9999998999999999
192,,,,,0.9999998999999999,0.0,,,,0.0,0.0
193,,,,,0.9999998999999999,0.0,,,,0.3333333,0.0
194,,,,,0.9999998999999999,0.0,,,,0.6666666,0.0
195,,,,,0.9999998999999999,0.0,,,,0.9999998999999999,0.0
196,,,,,0.9999998999999999,0.0,,,,0.0,0.3333333
197,,,,,0.9999998999999999,0.0,,,,0.3333333,0.3333333
198,,,,,0.9999998999999999,0.0,,,,0.6666666,0.3333333
199,,,,,0.9999998999999999,0.0,,,,0.9999998999999999,0.3333333
200,,,,,0.9999998999999999,0.0,,,,0.0,0.6666666
201,,,,,0.9999998999999999,0.0,,,,0.3333333,0.6666666
202,,,,,0.9999998999999999,0.0,,,,0.6666666,0.6666666
203,,,,,0.9999998999999999,0.0,,,,0.9999998999999999,0.6666666
204,,,,,0.9999998999999999,0.0,,,,0.0,0.9999998999999999
205,,,,,0.9999998999999999,0.0,,,,0.3333333,0.9999998999999999
206,,,,,0.9999998999999999,0.0,,,,0.6666666,0.9999998999999999
207,,,,,0.9999998999999999,0.0,,,,0.9999998999999999,0.9999998999999999
208,,,,,0.9999998999999999,0.3333333,,,,0.0,0.0
209,,,,,0.9999998999999999,0.3333333,,,,0.3333333,0.0
210,,,,,0.9999998999999999,0.3333333,,,,0.6666666,0.0
211,,,,,0.9999998999999999,0.3333333,,,,0.9999998999999999,0.0
212,,,,,0.9999998999999999,0.3333333,,,,0.0,0.3333333
213,,,,,0.9999998999999999,0.3333333,,,,0.3333333,0.3333333
214,,,,,0.9999998999999999,0.3333333,,,,0.6666666,0.3333333
215,,,,,0.9999998999999999,0.3333333,,,,0.9999998999999999,0.3333333
216,,,,,0.9999998999999999,0.3333333,,,,0.0,0.6666666
217,,,,,0.9999998999999999,0.3333333,,,,0.3333333,0.6666666
218,,,,,0.9999998999999999,0.3333333,,,,0.6666666,0.6666666
219,,,,,0.9999998999999999,0.3333333,,,,0.9999998999999999,0.6666666
220,,,,,0.9999998999999999,0.3333333,,,,0.0,0.9999998999999999
221,,,,,0.9999998999999999,0.3333333,,,,0.3333333,0.9999998999999999
222,,,,,0.9999998999999999,0.3333333,,,,0.6666666,0.9999998999999999
223,,,,,0.9999998999999999,0.3333333,,,,0.9999998999999999,0.9999998999999999
224,,,,,0.9999998999999999,0.6666666,,,,0.0,0.0
225,,,,,0.9999998999999999,0.6666666,,,,0.3333333,0.0
226,,,,,0.9999998999999999,0.6666666,,,,0.6666666,0.0
227,,,,,0.9999998999999999,0.6666666,,,,0.9999998999999999,0.0
228,,,,,0.9999998999999999,0.6666666,,,,0.0,0.3333333
229,,,,,0.9999998999999999,0.6666666,,,,0.3333333,0.3333333
230,,,,,0.9999998999999999,0.6666666,,,,0.6666666,0.3333333
231,,,,,0.9999998999999999,0.6666666,,,,0.9999998999999999,0.3333333
232,,,,,0.9999998999999999,0.6666666,,,,0.0,0.6666666
233,,,,,0.9999998999999999,0.6666666,,,,0.3333333,0.6666666
234,,,,,0.9999998999999999,0.6666666,,,,0.6666666,0.6666666
235,,,,,0.9999998999999999,0.6666666,,,,0.9999998999999999,0.6666666
236,,,,,0.9999998999999999,0.6666666,,,,0.0,0.9999998999999999
237,,,,,0.9999998999999999,0.6666666,,,,0.3333333,0.9999998999999999
238,,,,,0.9999998999999999,0.6666666,,,,0.6666666,0.9999998999999999
239,,,,,0.9999998999999999,0.6666666,,,,0.9999998999999999,0.9999998999999999
240,,,,,0.9999998999999999,0.9999998999999999,,,,0.0,0.0
241,,,,,0.9999998999999999,0.9999998999999999,,,,0.3333333,0.0
242,,,,,0.9999998999999999,0.9999998999999999,,,,0.6666666,0.0
243,,,,,0.9999998999999999,0.9999998999999999,,,,0.9999998999999999,0.0
244,,,,,0.9999998999999999,0.9999998999999999,,,,0.0,0.3333333
245,,,,,0.9999998999999999,0.9999998999999999,,,,0.3333333,0.3333333
246,,,,,0.9999998999999999,0.9999998999999999,,,,0.6666666,0.3333333
247,,,,,0.9999998999999999,0.9999998999999999,,,,0.9999998999999999,0.3333333
248,,,,,0.9999998999999999,0.9999998999999999,,,,0.0,0.6666666
249,,,,,0.9999998999999999,0.9999998999999999,,,,0.3333333,0.6666666
250,,,,,0.9999998999999999,0.9999998999999999,,,,0.6666666,0.6666666
251,,,,,0.9999998999999999,0.9999998999999999,,,,0.9999998999999999,0.6666666
252,,,,,0.9999998999999999,0.9999998999999999,,,,0.0,0.9999998999999999
253,,,,,0.9999998999999999,0.9999998999999999,,,,0.3333333,0.9999998999999999
254,,,,,0.9999998999999999,0.9999998999999999,,,,0.6666666,0.9999998999999999
255,,,,,0.9999998999999999,0.9999998999999999,,,,0.9999998999999999,0.9999998999999999
