LE,Predicted LE,Error,Health_Expenditure,GDP_Per_Capita,Education,Unemployment
79.02682927,85.0635047620047,6.036675492004704,0.2701865909224752,0.22245928902221784,0.5894621487463231,0.28528822166644235
78.425,69.6252310703803,8.799768929619702,0.24113184522966524,0.9763726680616642,0.38973912030291774,0.018083719179420223
79.812,71.5924866298626,8.219513370137392,0.2147823384039153,0.26028277618616663,0.4758782175465024,0.31296171086319485
76.81219512,72.68530537884361,4.12688974115639,0.2006506682990032,0.22285188652915688,0.4818647123424204,0.3504489853058491
75.54390244,78.79350215082837,3.2495997108283774,0.11614081443826425,0.16505407085158294,0.5236416759251742,0.18671035032368896
76.221,63.55199772943607,12.669002270563936,0.042608272208065054,0.07394325099956058,0.3994548445027038,0.36366898020999894
74.917,73.44713250393963,1.469867496060374,0.09628604280852912,0.1432462098569055,0.4929826147588197,0.0987586979806732
81.74634146,65.64707933715279,16.099262122847207,0.30089200108867553,0.2456044363648962,0.4733986182019914,0.15939583498939544
78.63414634,86.4672601583132,7.833113818313194,0.2876996546997461,0.4807583866732839,0.5825784055227864,0.08793276020067355
79.69756098,81.54542872985391,1.8478677498539042,0.3765103906794461,0.3736687049551997,0.5845653742208047,0.12961977797782562
75.296,63.94678561327166,11.349214386728349,0.07476456461123655,0.13360706378756398,0.4251292802566395,0.09085044515032932
77.498,86.47554826209391,8.977548262093904,0.19653816827319887,0.16353106904665182,0.595197144276021,0.20622457395335808
75.128,66.58954769486903,8.538452305130974,0.08071523664063437,0.12484431761701245,0.4417244293267187,0.13917446190932942
75.502,80.72853722227558,5.2265372222755815,0.11997248143130022,0.13771067581358756,0.5337753615773521,0.27989277861283296
79.3902439,86.67601781373676,7.285773913736762,0.3593517005543453,0.4944535220303557,0.5989295264055289,0.10851851250179824
80.33170732,73.08812795841878,7.243579361581226,0.4229864081612959,0.3517353620868854,0.5419605764388985,0.1376899821458974
81.64878049,74.59785960012533,7.050920889874661,0.4340350778480756,0.344929859876277,0.5514664464679209,0.19141211886175935
77.16199999999998,74.56009280606932,2.601907193930657,0.06273593690253651,0.1231270048643726,0.4820230576612,0.2469642340797201
