,Country_Name,Year,Life_Expectancy,Health_Expenditure,GDP_Per_Capita,Primary_School_Enrollment,Secondary_School_Enrollment,Tertiary_School_Enrollment,Unemployment,Education
0,Belgium,2012,80.38536585,0.4343929686837081,0.338893497970289,0.5473636480883264,0.9602088640929767,0.5394852028164646,0.19815707251856743,0.6823525716659226
1,China,2008,73.835,0.027246324732623194,0.06052190368942541,0.5319920626619128,0.46714096226514024,0.1540657000076919,0.10796249700524534,0.3843995749782483
2,"Venezuela, RB",2009,73.116,0.11447016102819395,0.13990455711592278,0.5584978567359222,0.47356318770037265,0.6013604630293234,0.1591745201729132,0.5444738358218727
3,Croatia,2002,74.71731707,0.07740655951250633,0.14191589659199486,0.5222284056369725,0.500551673552352,0.28559131960426887,0.4008809626876254,0.43612379959786446
4,Slovenia,2005,77.61219512,0.19157195295970247,0.22008659315518897,0.5299104409101941,0.5674303211190488,0.6009559503126218,0.17019208780463818,0.5660989041139549
5,Indonesia,2011,69.542,0.02411132233550628,0.06835721583194362,0.6176755054518424,0.4503016495897915,0.19694420059557458,0.13368997049318065,0.4216404518790695
6,Serbia,2012,74.83658537,0.12927321493946908,0.10911038409970175,0.5302540943401783,0.5478701966083531,0.40447982762767676,0.6423742113252741,0.49420137285873605
7,Algeria,2003,72.101,0.032771316912515704,0.09057834642348314,0.5846399915508377,0.41782909117704037,0.1379937786997232,0.6348194944750856,0.3801542871425337
8,Mexico,2012,74.96600000000001,0.09339367525752716,0.13570476498910106,0.6302040289911883,0.5251719001827636,0.22112369832523648,0.12650506418763238,0.4588332091663961
9,"Venezuela, RB",2003,72.618,0.05058426615200801,0.09475754747176734,0.5727191577647499,0.38850721252007664,0.3037248745789283,0.44750459033327356,0.42165041495458494
10,Mexico,2003,75.118,0.06227893083144424,0.12512619816642165,0.6209895675186576,0.4551592931864477,0.17085248174389317,0.08786258581578539,0.4156671141496662
11,Kyrgyz Republic,2012,70.00243902,0.02290262910635239,0.018112769198841184,0.5559468596433682,0.5102928189245058,0.3316441881419856,0.2221328565129044,0.46596128890328653
12,Romania,2007,72.56585366,0.0665680012773806,0.13716350418972384,0.5695547839827444,0.5033807786629975,0.44095159766116715,0.1676954492722738,0.5046290534356362
13,Paraguay,2007,72.055,0.03138091431591833,0.06622729903851342,0.586131085910311,0.36181165641336954,0.21536383709728815,0.12181679641444855,0.38776885980698955
14,Romania,2010,73.45853659,0.09685704803719586,0.14054836680393312,0.5241245926478071,0.5704986305858447,0.4845689959354904,0.18243503364248154,0.5263974063897141
15,Netherlands,2001,78.1902439,0.24687776953758037,0.3518534992748028,0.6015752813256248,0.7337241396339067,0.4097606224841003,0.05180310456106126,0.5816866811478772
16,Croatia,2003,74.61390244,0.08502214724048797,0.15012260482739603,0.5422937444717396,0.5101209495252886,0.3073654127204865,0.37041395966984514,0.45326003557250494
17,Poland,2006,75.14390244,0.08676687451478642,0.147242824305505,0.46923519847915085,0.5769112645161434,0.4950178013066501,0.36816562463619834,0.5137214214339815
18,Colombia,2002,73.517,0.035331162331793,0.06535794735663963,0.6986457983189012,0.42127412644234696,0.19028557483691294,0.4165463341785442,0.4367351665327204
19,Italy,2011,82.18780488,0.32380435332530855,0.29883303516968246,0.5498841794512717,0.6072466671302561,0.49653176702997776,0.22021651942604717,0.5512208712038352
20,Greece,2013,81.28536585,0.219840033597506,0.1931773363878063,0.5135284087850979,0.6230311734927615,0.8842846389863268,0.735931791064044,0.6736147404213954
21,East Asia & Pacific,2001,71.48171721,0.02761964574562701,0.05595652232256516,0.6166274752135902,0.3415967761785384,0.1272091346770186,0.09963080482272914,0.3618111286897157
22,Netherlands,2000,77.98780488,0.2248752441065327,0.34636674075961293,0.6055825402934661,0.730944288197245,0.39520671126353873,0.06816212492642475,0.5772445132514167
23,Belize,2007,70.63600000000001,0.032121754086111155,0.060135196905842916,0.657657002598727,0.4256466861577281,0.1349709599397344,0.22429210450644535,0.4060915495653965
24,Hungary,2016,76.06341463,0.19697107861094768,0.20976959718840457,0.5435320748278941,0.6032441580444114,0.3628063186092027,0.1326562285085752,0.5031941838271694
25,Bangladesh,2009,69.485,0.0034742151207905296,0.014305145886024759,0.5541825892417385,0.26160667687989125,0.07908448722347233,0.12955500260874017,0.298291251115034
26,Moldova,2002,67.362,0.014077702289518443,0.02114581071034271,0.519160405112962,0.4783628286151662,0.2419818574405921,0.1781381337725917,0.41316836372290683
