,Country_Name,Year,Life_Expectancy,Health_Expenditure,GDP_Per_Capita,Primary_School_Enrollment,Secondary_School_Enrollment,Tertiary_School_Enrollment,Unemployment,Education
2907,Albania,2000,73.955,258.2832662,5442.577754999999,104.19619,71.07808,15.536610000000001,16.79999924,63.60362666666666
2911,Argentina,2000,73.57600000000001,1085.406934,14975.303319999999,115.69413,95.93661,53.96481,15.0,88.53185
2932,Barbados,2000,77.16199999999999,641.4906139999999,15391.378630000001,100.65389,103.62408,40.57286,9.350000381000001,81.61694333333334
2935,Botswana,2000,50.629,480.0484422,10718.16509,110.42841999999999,80.41093000000001,7.35285,15.88000011,66.06406666666666
2937,Canada,2000,79.13658537,2417.9588489999996,37501.70075,100.78877,101.92313,59.11446,6.828700066000001,87.27545333333335
2947,Colombia,2000,72.945,360.67425330000003,8413.221844,119.38394,73.0866,24.491999999999997,20.52000046,72.32084666666667
2960,Denmark,2000,76.59268293,2326.697589,42337.70923,101.42744,126.98766,57.218309999999995,4.475999832,95.21113666666666
2965,East Asia & Pacific,2000,71.17191891,277.9798168,7172.842125,107.4824219,62.44285965,15.57176971,3.7157602030000003,61.83235042000001
2979,France,2000,79.05609756,2515.777374,34705.14105,100.42826,105.59022,50.60308,10.21720028,85.54052
2991,Greece,2000,77.88780488,1417.551418,24839.07591,97.60521999999999,87.81149,50.78434,11.24779987,78.73368333333333
3001,Croatia,2000,72.80780488,811.0586549999999,15591.11829,95.04630999999999,85.52605,32.381170000000004,16.06369972,70.98451
3003,Hungary,2000,71.24634146,802.5579974,17960.47205,101.11991,96.13126,35.94101,6.563099861,77.73072666666667
3008,Indonesia,2000,65.77199999999999,90.05398189,5806.53901,108.75948999999999,55.077119999999994,14.8768,6.077499866,59.57113666666666
3011,India,2000,62.505,82.29379314,2710.263963,94.27112,44.87198,9.50872,2.7306001189999995,49.550606666666674
3013,Ireland,2000,76.53658537,1794.824909,40644.713410000004,102.28228,105.12236999999999,49.44981,4.317699909,85.61815333333334
3016,Iceland,2000,79.65365854,2679.549322,34950.46073,102.99279,106.45706000000001,46.096990000000005,1.9364000559999999,85.18228
3017,Israel,2000,78.95365854,1773.803468,26788.98732,107.23255,104.16218,50.01055,11.10200024,87.13509333333333
3018,Italy,2000,79.77804878,2049.102289,36535.81877,103.90278,93.05417,49.81127,10.84179974,82.25607333333333
3019,Jamaica,2000,74.142,364.941435,7940.195475,95.96072,85.28746,15.07814,15.53909969,65.44210666666666
3020,Jordan,2000,71.73,552.5804870000001,7220.433741,94.5641,82.23076999999999,27.23425,13.69999981,68.00970666666667
3024,Kyrgyz Republic,2000,68.55853659,72.25327954,2074.505287,96.33525999999999,84.75101,35.40403,7.5399999620000004,72.16343333333333
3025,Cambodia,2000,58.431999999999995,71.33775863,1384.627309,106.8595,17.28545,2.48136,2.764300108,42.208769999999994
3028,"Korea, Rep.",2000,75.9097561,717.2871068,20756.7799,100.62405,95.95925,76.6555,4.400000095,91.07960000000001
3045,Lithuania,2000,72.0195122,521.7250359,12189.949359999999,103.14423000000001,96.91569,50.89682,15.93109989,83.65224666666667
3046,Luxembourg,2000,77.87317073,3286.1746780000003,81689.8164,100.14192,97.06419,9.814739999999999,2.345299959,69.00695
3047,Latvia,2000,70.31463415,434.21035700000004,11175.142029999999,101.69978,90.06597,56.2438,14.21080017,82.66985
3050,Morocco,2000,68.684,142.91985119999998,4492.425795,92.98183,38.683840000000004,10.17603,13.57999992,47.280566666666665
3052,Moldova,2000,67.006,111.12883670000001,2809.778123,101.37638000000001,81.59142,32.52967,8.460000037999999,71.83249
3056,Mexico,2000,74.34,480.46358160000005,16129.960330000002,108.99793000000001,71.76503000000001,20.49101,2.562999964,67.08465666666667
3058,Middle income,2000,66.53206418,183.6769575,5323.492275,101.68714140000002,57.58110809,14.0307703,4.899813292,57.76633993000001
3071,Malaysia,2000,72.594,356.0670333,16304.01082,98.6782,77.41474000000001,25.615679999999998,3.0,67.23620666666666
3078,Netherlands,2000,77.98780488,2237.9055489999996,42016.5538,107.98898999999999,122.41854,52.28482,2.7253999710000003,94.23078333333332
3079,Norway,2000,78.63414634,2856.4713309999997,58045.06727000001,100.85065999999999,116.06363999999999,69.27863,3.457900047,95.39764333333333
3087,Panama,2000,75.06,589.6938857000001,10624.85304,105.66807,64.87814,41.332809999999995,13.52999973,70.62634
3090,Palau,2000,70.49365854,948.4906990000001,12350.06021,109.34685,91.2626,44.519020000000005,3.300100088,81.70949
3092,Poland,2000,73.74878049,564.2499952000001,14732.52977,98.55718,100.10214,49.67465,16.31310081,82.77799
3096,Portugal,2000,76.31463415,1587.797525,25999.490690000002,123.12031999999999,104.74361999999999,47.86975,3.809400082,91.91122999999999
3097,Paraguay,2000,70.546,277.5747867,7983.9721819999995,118.77401,61.50513,15.888570000000001,7.610000134,65.38923666666666
3103,Romania,2000,71.16341463,245.99089730000003,10419.2582,94.94425,79.77613000000001,23.92626,6.9667000770000005,66.21554666666667
3106,South Asia,2000,62.82398278,79.03787956,2681.932726,90.85398102,43.09695053,8.199899672999999,3.239369167,47.38361040766667
3113,El Salvador,2000,68.875,409.7797519,5612.384071,112.13526999999999,58.32695,21.405170000000002,6.9600000379999996,63.955796666666664
3123,Slovak Republic,2000,73.05121951,602.1265629,15605.196109999999,101.49387,85.61715,28.41184,19.06159973,71.84095333333333
3124,Slovenia,2000,75.41219512,1405.624293,22723.32704,97.31965,100.95146,55.21221,6.917699814,84.49444
3125,Sweden,2000,79.64390244,2172.67242,36901.852139999995,109.59968,151.85116000000002,67.0748,5.465899943999999,109.50854666666667
3136,Tajikistan,2000,61.974,40.33726581,1185.219441,96.4624,72.88418,17.85551,2.700000048,62.400696666666676
3145,Tunisia,2000,73.172,303.0647358,7566.788537,114.62425,74.48405,19.20267,14.93999958,69.43699
3150,Ukraine,2000,67.67560976,210.14170719999996,4797.380277,113.17415,102.05649,48.77624,11.70720005,88.00229333333334
3152,Uruguay,2000,74.73100000000001,1021.119491,12880.617040000001,109.04491999999999,98.22861999999999,33.926,12.6267004,80.39984666666665
3153,United States,2000,76.63658537,4559.888377,45661.26867,100.72995999999999,94.04964,67.80243,3.992000103,87.52734333333332
3154,Uzbekistan,2000,67.156,105.45925359999998,2519.522736,99.69444,88.11544,13.0715,0.400000006,66.96046000000001
3156,"Venezuela, RB",2000,72.112,571.5566349999999,14589.347230000001,101.4451,60.46075,28.654529999999998,13.98999977,63.52012666666666
3171,Albania,2001,74.288,274.9111802,5949.342917,102.96736999999999,72.53716,15.90463,16.39999962,63.80305333333333
3175,Argentina,2001,73.755,1068.8504369999998,14159.584840000001,116.25017,96.84546999999999,59.01155,17.31999969,90.70239666666667
3192,Belize,2001,69.04,243.0518356,7080.643972,112.40404,70.59147,14.665729999999998,9.069999695,65.88708
3196,Barbados,2001,77.362,661.7063868,14971.15639,99.27465,103.50712,39.821329999999996,9.850000381000001,80.8677
3199,Botswana,2001,50.281000000000006,548.8913525,10543.913509999998,111.41731999999999,80.30617,7.93669,18.54000092,66.55339333333332
3206,China,2001,71.732,134.3881885,3968.7738630000003,112.34159,60.084219999999995,9.78911,3.599999905,60.73830666666666
3208,Cameroon,2001,51.222,89.80587802,2605.8173859999997,100.81173000000001,32.38818,4.6557,7.4600000379999996,45.95187000000001
3226,Algeria,2001,71.116,323.02360919999995,10428.61196,104.0217,68.81998,15.65381,27.29999924,62.83183
3229,East Asia & Pacific,2001,71.48171721,295.737492,7380.144175,109.0765991,62.34096909,17.1646595,3.89131144,62.86074256333333
3233,"Egypt, Arab Rep.",2001,68.796,345.6041185,7623.445643000001,93.96899,83.27793,29.754459999999998,9.260000229,69.00045999999999
3241,Finland,2001,77.96585366,1936.8100559999998,35706.15333,101.26402,127.12463000000001,84.31597,10.29049969,104.23487333333333
3243,France,2001,79.15853659,2687.983472,35136.93967,100.38221,104.57111,50.44729,8.610400199999999,85.13353666666667
3267,Hungary,2001,72.24878049,901.5931611,18693.07473,100.20521,98.45055,39.69805,5.671299933999999,79.45127
3272,Indonesia,2001,66.03699999999999,107.32492959999999,5936.325675,109.75092,55.54036,14.18361,6.08220005,59.82496333333333
3277,Ireland,2001,77.13414634,2102.664317,42114.22805,102.02243,105.21723,50.6748,3.6833999160000004,85.97148666666668
3280,Iceland,2001,80.6902439,2819.86276,35833.5987,102.88729000000001,106.85923000000001,48.32954,1.873600006,86.02535333333334
3281,Israel,2001,79.40731707,1893.4388579999998,26180.48168,107.26151999999999,105.13476000000001,52.34792,11.81200027,88.24806666666666
3282,Italy,2001,80.12682927,2172.365067,37162.42334,103.48534000000001,96.09916,52.877309999999994,9.595100403,84.15393666666667
3283,Jamaica,2001,74.139,344.4489626,7986.811422,95.89864,84.54173,17.62574,14.93000031,66.02203666666666
3288,Kyrgyz Republic,2001,68.70731707,74.77807888,2164.268295,96.22816,85.71149,40.73121,7.840000152999999,74.22362
3289,Cambodia,2001,59.335,83.00325021,1457.733213,115.85937,18.92895,2.3799099999999997,2.0552001,45.722743333333334
3292,"Korea, Rep.",2001,76.41219512,891.5230005000001,21530.26336,99.24331,95.61709,79.56944,4.0,91.47661333333333
3309,Lithuania,2001,71.65853659,565.4989846,13092.71603,103.1488,99.62364000000001,57.347609999999996,16.83959961,86.70668333333333
3310,Luxembourg,2001,77.82439024,3606.586589,82766.98904,100.12943,97.23676999999999,10.21577,1.804999948,69.19399
