,Country_Name,Year,Life_Expectancy,Health_Expenditure,GDP_Per_Capita,Primary_School_Enrollment,Secondary_School_Enrollment,Tertiary_School_Enrollment,Unemployment,Education
0,Benin,2002,56.025,0.003585782599486853,0.008571759828816273,0.48548896988259527,0.10391896578172291,0.036837975754571504,0.013225406389621644,0.20874863713962988
1,Canada,2012,81.64878049,0.4340350778480756,0.344929859876277,0.5195604201427219,0.6503818682709194,0.4844570509901213,0.19141211886175938,0.5514664464679209
2,Belize,2005,69.998,0.027593821575093724,0.05990208048997753,0.6592222302335808,0.4331412807290271,0.11848330852790033,0.2890695956218543,0.4036156064968361
3,Hungary,2000,71.24634146,0.07909468761645191,0.14466766076275028,0.5358253623136895,0.5605830883233084,0.2704891299702945,0.17174404567043675,0.45563252686909744
4,Colombia,2004,74.02600000000001,0.03822705162650964,0.06987493480913681,0.7233023226056732,0.45025544186669875,0.21093487688650506,0.3648322858882756,0.46149754711962565
5,San Marino,2012,85.41707317,0.39879283861626985,0.49651160378461057,0.5933486203594348,0.5706634359712932,0.37733451377891947,0.13468322300367358,0.5137821900365492
6,Pakistan,2014,66.36,0.010910702196514108,0.030529439122681617,0.36509094528050307,0.17944539196559814,0.06994086681863303,0.043908349283719485,0.20482573468824472
7,Bhutan,2012,69.263,0.021643295372205138,0.05736245356153876,0.6453099532554157,0.40223330415485214,0.06879440406524216,0.04993265591013795,0.37211255382517
8,Argentina,2007,74.78699999999999,0.12807396293575152,0.1452479589331743,0.7077658160296454,0.5332658990049528,0.5030066413036711,0.22321248050967488,0.5813461187794231
9,Poland,2005,74.99512195,0.07952518902377048,0.1382372421890481,0.46890200494966566,0.5829528108974532,0.48151008313381144,0.47357479534598995,0.5111216329936434
10,Niger,2011,58.081,0.0029959847589493055,0.000778849374113431,0.18444409690945487,0.02755470868039623,0.006947683327208284,0.0031444080127346805,0.07298216297235312
11,Russian Federation,2007,67.58682927,0.08339539112383804,0.18523622727470698,0.4805952597355779,0.47515803462546247,0.561074857668908,0.15659960550657687,0.5056093840099828
12,Italy,2004,80.7804878,0.24335932504864013,0.30794499331792036,0.545404092359906,0.5792908650442206,0.4711961916436418,0.20689934215647646,0.5319637163492561
13,Uzbekistan,2010,69.672,0.01973270813619651,0.02963151202869487,0.46282784933274973,0.5200136147524086,0.06778453398547814,0.13927163142721238,0.3502086660235455
14,Paraguay,2009,72.45,0.0374220952573013,0.0685618090378163,0.5540863175361757,0.3704003306217674,0.27606455293446847,0.14197608398418185,0.4001837336974705
15,Colombia,2009,75.193,0.0642299661850934,0.08304858716714714,0.7740572126091563,0.5549977865010067,0.28253049908368444,0.320270762278408,0.5371951660646158
16,Indonesia,2004,66.969,0.010309659865602432,0.049047625210284045,0.6151823932455447,0.33852665800018034,0.12286274435589914,0.1917090199804515,0.35885726520054134
17,Finland,2013,80.97560976,0.39584735509484903,0.3246655350856058,0.5279468230844927,0.872662402810674,0.690593099124464,0.21574687661059277,0.6970674416732102
18,Canada,2016,82.1422439,0.4767952889102359,0.35554065895092224,0.5348503574137846,0.6667574187212308,0.5032168719270464,0.18350656234092774,0.5682748826873539
19,Netherlands,2000,77.98780488,0.2248752441065327,0.34636674075961293,0.6055825402934661,0.730944288197245,0.39520671126353873,0.06816212492642475,0.5772445132514167
20,Kyrgyz Republic,2007,67.89512195,0.01508625121447037,0.0158705749180675,0.5123134354883099,0.49637923929126304,0.3239067091879405,0.21322595212927423,0.4441997946558378
21,Botswana,2001,50.281000000000006,0.05333112629970182,0.08248325975318539,0.640398065223065,0.4580246904779233,0.05679164718249757,0.49500809752734515,0.3850714676278286
22,Germany,2015,80.64146341,0.538810917834132,0.3633590435288464,0.5413852564148133,0.5780252400452331,0.5131956916686711,0.11941192193340493,0.5442020627095725
23,Romania,2006,72.16341463,0.05687390151209177,0.12555453878202574,0.5838525539928895,0.480787859176747,0.396658409041794,0.19081022135304138,0.48709960740381014
24,Ukraine,2006,68.07756098,0.04458350687067701,0.060096300893083536,0.5252765018843054,0.5652089156149118,0.5715557127176785,0.17841883136612552,0.5540137100722985
25,Cameroon,2001,51.222,0.006704275630953168,0.015926008170123213,0.5326957194634377,0.1474803408172779,0.03175482057674769,0.19595194251286135,0.23731029361915446
26,Switzerland,2016,83.60243902,0.7966322599217147,0.47711062048120517,0.57146204020867,0.6022811191030959,0.43917680860909286,0.12733907454443807,0.5376399893069529
