LE,Predicted LE,Error,Health_Expenditure,GDP_Per_Capita,Education,Unemployment
78.08658537,78.55348004454547,0.46689467454547184,0.2021203444834203,0.23210886293880384,0.5785534559729676,0.15520149720243176
83.07804878,75.28700110863635,7.791047671363657,0.2957601874744493,0.2513059209987701,0.6595721869048282,0.6988844435750544
73.96600000000002,68.31025720636363,5.655742793636392,0.05266140661979889,0.0880342020580466,0.35438531041679305,0.5605952741841047
82.20487805,80.48848115272727,1.7163968972727304,0.4287361375884261,0.3866366594950456,0.5924965106062273,0.07497725941888046
74.051,68.39730730954547,5.653692690454534,0.033992677689753954,0.028544237866993387,0.3149551019219963,0.10515548236534973
72.16341463,73.55450665136365,1.3910920213636473,0.056873901512091776,0.12555453878202574,0.4870996074038101,0.19081022135304135
80.09756098,81.01352549863635,0.9159645186363576,0.4060054546316733,0.38713417177685655,0.5894861653830784,0.1066858441409468
62.807,66.28436488181818,3.4773648818181755,0.0023018650874969434,0.00479096292231769,0.3442082015847565,0.056680312300227124
72.06752842,71.62094834681818,0.4465800731818206,0.032190918082072084,0.06167993121810041,0.3673404598254583,0.1130462760396436
73.25,68.49134791045456,4.758652089545436,0.041088516328123964,0.05522343529574472,0.3303625165622175,0.062245782610619624
82.29268293,81.62073170727272,0.671951222727273,0.6496603970937246,0.7799375191550725,0.42061350765050304,0.1745915626319826
78.74146341,82.00022172954546,3.258758319545464,0.8749818194570184,0.4234402336068269,0.584383770977548,0.19365503558130612
71.35609756,74.41502439045455,3.0589268304545527,0.07960476148585455,0.14099337252300542,0.5828170858246295,0.2653988207841091
79.02682927,80.11334035454543,1.0865110845454353,0.24993408242480575,0.2564736644421604,0.5416493381193824,0.10125263377975643
71.692,71.36248924772727,0.32951075227272497,0.049934123249322,0.04980124428850958,0.4245805059978067,0.09832954981429796
74.658,73.60942813863636,1.0485718613636408,0.05084387042823015,0.12689490678233534,0.3961879572233798,0.06310408536713896
72.88243902,73.44177860318182,0.55933958318181,0.061356066234037936,0.12241439796352667,0.4358345158125692,0.1904755463950369
65.77199999999999,70.4928474018182,4.7208474018182045,0.006729474211043146,0.04276257339283926,0.3392265098760097,0.15863739803328067
80.90487805,80.87982261727274,0.025055432727256743,0.3179672813552347,0.3050960331760024,0.52277066697141,0.20743105882954674
76.53658537,78.49870177454545,1.9621164045454549,0.17987391868038138,0.3348644958204288,0.5133516028668405,0.11113929633276187
57.206,62.10121888590909,4.895218885909088,0.003850483786431775,0.0037890742410333156,0.2714204582807289,0.08708255276946912
75.039,72.02027272727274,3.0187272727272614,0.03289857645097468,0.052778024692423084,0.358771232658704,0.3832668726196553
78.72682927,79.56842350363637,0.8415942336363713,0.2632455750031662,0.2183067413234314,0.5854619965757171,0.24917475667745995
74.20731707,76.68578048772727,2.4784634177272693,0.15215235442180775,0.19572538677311688,0.4900397331433277,0.2953692168044543
75.373,74.83192239545454,0.5410776045454639,0.10002752599799064,0.0905517705470967,0.5347040387567894,0.4442926683746216
73.555,74.74579334499998,1.1907933449999746,0.046938007632460005,0.14964845370707874,0.3979878211739907,0.08987878225228772
74.484,70.09985809318182,4.384141906818172,0.07001489063405454,0.08626854004708166,0.3853087281179847,0.8631440487507742
